customer_id,age,signup_date,segment,region
8104,73,2024-04-07,Standard,South
8105,31,2024-02-10,Standard,East
8106,74,2024-03-11,Standard,West
8107,28,2024-08-08,Standard,East
8108,53,2023-09-18,Premium,North
8109,66,2023-05-18,Premium,North
8110,46,2023-10-30,Standard,East
8111,55,2023-08-24,Standard,North
8112,50,2024-04-21,Standard,East
8113,46,2024-03-12,Standard,West
8114,44,2024-03-18,Premium,East
8115,38,2024-05-24,Standard,East
8116,19,2024-01-27,Budget,South
8117,32,2024-03-28,Standard,East
8118,22,2024-10-22,Premium,East
8119,36,2023-03-26,Budget,North
8120,32,2023-10-11,Budget,North
8121,22,2023-05-02,Budget,East
8122,52,2023-02-09,Premium,South
8123,30,2023-12-08,Budget,East
8124,37,2023-09-14,Standard,East
8125,63,2023-07-15,Standard,South
8126,34,2024-07-10,Budget,North
8127,36,2023-11-03,Budget,East
8128,43,2024-02-18,Standard,North
8129,59,2024-04-28,Premium,South
8130,32,2024-02-12,Standard,South
8131,48,2023-08-03,Standard,South
8132,55,2024-06-12,Standard,West
8133,39,2024-04-17,Premium,North
8134,72,2023-11-17,Premium,South
8135,67,2024-03-15,Budget,West
8136,46,2023-08-03,Standard,West
8137,19,2024-07-25,Budget,East
8138,54,2023-05-23,Standard,South
8139,65,2023-11-09,Standard,North
8140,69,2024-05-26,Standard,East
8141,32,2023-12-14,Budget,West
8142,61,2024-03-11,Standard,West
8143,52,2024-12-08,Standard,East
8144,55,2023-11-30,Premium,North
8145,68,2024-08-04,Standard,North
8146,27,2023-05-23,Budget,East
8147,58,2024-08-04,Standard,West
8148,31,2024-01-26,Standard,West
8149,52,2023-03-07,Premium,West
8150,48,2023-07-12,Standard,North
8151,54,2023-12-03,Premium,West
8152,75,2024-10-16,Standard,East
8153,28,2023-04-06,Budget,North
8154,53,2024-11-22,Standard,South
8155,70,2023-02-02,Premium,West
8156,29,2023-01-28,Premium,South
8157,42,2023-03-13,Standard,East
8158,32,2023-07-30,Standard,East
8159,51,2024-11-06,Budget,North
8160,21,2024-04-10,Budget,East
8161,18,2024-06-14,Budget,South
8162,73,2023-12-01,Premium,West
8163,28,2024-02-05,Budget,North
8164,52,2023-05-13,Premium,West
8165,65,2024-05-04,Budget,North
8166,75,2024-02-03,Standard,South
8167,73,2023-05-14,Premium,South
8168,45,2023-11-14,Standard,West
8169,56,2023-06-12,Premium,East
8170,30,2024-08-24,Standard,West
8171,30,2023-10-10,Standard,North
8172,46,2023-05-27,Standard,North
8173,56,2024-02-13,Standard,South
8174,39,2024-06-22,Standard,West
8175,47,2024-04-16,Budget,North
8176,36,2023-04-04,Budget,West
8177,62,2023-12-22,Standard,East
8178,57,2024-02-05,Premium,South
8179,33,2024-03-01,Premium,South
8180,64,2024-09-24,Standard,West
8181,42,2024-04-13,Standard,South
8182,54,2024-12-16,Standard,North
8183,62,2024-02-07,Premium,North
8184,74,2023-09-03,Premium,South
8185,74,2023-10-08,Premium,East
8186,22,2024-11-13,Budget,South
8187,44,2024-05-20,Standard,North
8188,22,2024-01-13,Budget,North
8189,67,2024-05-31,Premium,East
8190,46,2024-02-24,Standard,South
8191,31,2023-09-16,Standard,North
8192,19,2024-04-18,Budget,North
8193,62,2024-10-16,Budget,West
8194,39,2024-01-26,Standard,West
8195,43,2023-07-19,Budget,North
8196,34,2023-01-11,Budget,North
8197,26,2024-12-27,Budget,East
8198,65,2024-11-17,Budget,West
8199,47,2024-05-11,Standard,North
8200,53,2023-03-26,Standard,South
8201,46,2024-12-31,Premium,South
8202,70,2024-04-27,Premium,East
8203,28,2023-06-15,Budget,North
8204,24,2024-09-13,Standard,South
8205,25,2023-10-29,Budget,West
8206,22,2023-06-22,Budget,North
8207,35,2024-11-24,Budget,South
8208,40,2024-03-27,Budget,South
8209,63,2023-08-10,Premium,North
8210,52,2024-11-22,Premium,South
8211,62,2024-03-28,Standard,North
8212,69,2024-10-12,Premium,North
8213,62,2024-02-04,Premium,East
8214,21,2024-03-30,Standard,North
8215,67,2023-02-19,Standard,West
8216,33,2023-07-26,Standard,East
8217,30,2023-09-02,Standard,North
8218,44,2023-01-17,Standard,North
8219,39,2023-01-15,Standard,South
8220,60,2024-11-27,Premium,North
8221,74,2023-08-14,Standard,North
8222,28,2024-11-11,Budget,South
8223,44,2023-02-15,Budget,North
8224,38,2023-12-01,Premium,South
8225,31,2024-10-01,Budget,West
8226,25,2024-03-14,Budget,South
8227,24,2023-08-07,Budget,East
8228,29,2023-11-28,Budget,North
8229,59,2024-02-16,Budget,East
8230,42,2023-01-13,Standard,South
8231,32,2024-04-14,Standard,North
8232,70,2024-11-04,Budget,East
8233,57,2024-10-27,Budget,East
8234,22,2023-02-14,Standard,South
8235,37,2024-02-25,Standard,West
8236,63,2023-04-15,Premium,South
8237,24,2023-09-15,Standard,East
8238,62,2024-10-08,Standard,West
8239,67,2024-11-25,Budget,South
8240,29,2023-12-07,Budget,East
8241,48,2024-11-13,Standard,North
8242,19,2023-12-10,Budget,West
8243,50,2024-01-27,Standard,South
8244,55,2024-05-30,Budget,North
8245,19,2023-08-27,Budget,North
8246,33,2023-11-13,Standard,West
8247,57,2023-09-07,Standard,North
8248,26,2023-03-03,Budget,East
8249,36,2024-05-25,Standard,South
8250,42,2023-06-05,Premium,South
8251,20,2024-10-19,Standard,South
8252,46,2024-09-04,Standard,East
8253,35,2023-05-18,Standard,East
8254,68,2024-10-21,Standard,North
8255,68,2024-06-17,Budget,West
8256,70,2024-10-25,Premium,East
8257,32,2023-01-25,Standard,East
8258,33,2023-12-17,Standard,South
8259,21,2024-07-06,Budget,South
8260,62,2024-12-04,Standard,South
8261,73,2024-09-14,Standard,West
8262,38,2024-06-17,Premium,South
8263,58,2024-03-28,Standard,North
8264,73,2023-03-08,Standard,West
8265,30,2023-03-13,Premium,North
8266,27,2024-10-11,Budget,South
8267,23,2023-05-09,Standard,South
8268,53,2024-08-29,Standard,South
8269,50,2023-08-30,Budget,North
8270,64,2024-03-12,Premium,West
8271,28,2023-11-15,Premium,South
8272,45,2023-09-08,Budget,South
8273,33,2024-09-12,Standard,East
8274,54,2023-10-20,Standard,West
8275,30,2024-10-12,Budget,East
8276,23,2024-05-07,Budget,East
8277,42,2024-02-12,Budget,South
8278,46,2024-04-27,Standard,West
8279,57,2024-06-01,Standard,West
8280,70,2023-06-09,Premium,West
8281,66,2023-01-21,Premium,West
8282,72,2024-03-13,Standard,North
8283,56,2023-11-04,Premium,South
8284,64,2024-07-20,Budget,South
8285,42,2023-09-21,Standard,West
8286,47,2023-11-10,Standard,East
8287,53,2024-01-20,Standard,West
8288,39,2023-03-15,Premium,South
8289,30,2024-04-25,Premium,South
8290,18,2023-07-14,Standard,North
8291,64,2024-05-27,Premium,East
8292,43,2024-05-18,Standard,West
8293,65,2024-02-09,Budget,East
8294,49,2024-01-29,Budget,East
8295,55,2024-10-18,Standard,North
8296,74,2024-02-23,Standard,North
8297,42,2023-05-08,Budget,South
8298,66,2023-07-18,Standard,West
8299,67,2023-09-19,Premium,East
8300,63,2024-06-05,Standard,West
8301,62,2024-10-12,Standard,East
8302,21,2024-12-14,Budget,West
8303,65,2024-03-10,Budget,South
8304,48,2023-09-06,Premium,North
8305,58,2024-01-06,Budget,North
8306,60,2024-12-15,Standard,South
8307,56,2023-09-25,Budget,West
8308,27,2024-11-28,Standard,East
8309,56,2023-09-11,Standard,South
8310,25,2023-01-13,Premium,North
8311,63,2024-10-21,Standard,West
8312,63,2024-02-12,Premium,North
8313,30,2024-06-14,Budget,West
8314,71,2023-06-19,Standard,West
8315,62,2023-09-16,Standard,East
8316,52,2024-05-27,Budget,West
8317,37,2024-08-23,Premium,West
8318,24,2023-04-02,Standard,East
8319,35,2023-05-27,Premium,South
8320,62,2024-02-12,Standard,East
8321,28,2023-01-07,Standard,West
8322,24,2023-01-02,Standard,North
8323,44,2024-12-14,Standard,West
8324,36,2024-11-01,Premium,West
8325,29,2023-06-24,Standard,East
8326,63,2023-07-10,Premium,South
8327,49,2023-07-22,Budget,South
8328,25,2024-05-29,Budget,West
8329,70,2024-08-03,Budget,South
8330,30,2023-07-10,Standard,North
8331,69,2023-07-07,Premium,South
8332,75,2023-09-23,Standard,West
8333,58,2024-03-27,Standard,North
8334,28,2024-10-13,Standard,North
8335,23,2023-10-28,Standard,West
8336,35,2023-05-08,Premium,North
8337,19,2023-12-17,Standard,South
8338,49,2024-05-04,Standard,North
8339,21,2023-01-10,Budget,East
8340,60,2023-01-08,Premium,North
8341,31,2023-04-10,Standard,North
8342,56,2024-01-20,Budget,East
8343,48,2024-05-12,Premium,East
8344,45,2024-09-10,Standard,East
8345,61,2024-01-15,Budget,East
8346,70,2023-11-19,Premium,South
8347,60,2024-01-05,Premium,West
8348,57,2024-01-23,Standard,North
8349,73,2023-12-31,Premium,East
8350,18,2023-04-13,Budget,West
8351,43,2024-12-16,Budget,South
8352,56,2023-01-27,Premium,North
8353,35,2024-06-27,Standard,South
8354,46,2024-01-13,Standard,West
8355,44,2024-06-11,Premium,South
8356,58,2023-01-04,Standard,East
8357,58,2023-01-18,Premium,East
8358,69,2023-02-16,Premium,East
8359,46,2024-11-25,Premium,South
8360,49,2024-09-13,Standard,West
8361,68,2024-09-19,Standard,North
8362,45,2023-12-23,Budget,West
8363,72,2024-11-05,Premium,North
8364,36,2024-01-30,Standard,South
8365,27,2024-12-30,Standard,North
8366,49,2023-05-11,Standard,North
8367,71,2023-11-05,Standard,West
8368,75,2023-06-22,Standard,West
8369,48,2023-04-29,Budget,South
8370,31,2023-09-07,Budget,South
8371,62,2024-11-06,Standard,North
8372,45,2023-04-19,Standard,North
8373,38,2023-06-14,Budget,West
8374,32,2023-10-15,Budget,East
8375,48,2024-11-12,Budget,North
8376,26,2024-11-12,Standard,West
8377,68,2023-04-03,Premium,East
8378,54,2023-08-18,Premium,North
8379,39,2024-10-21,Standard,West
8380,59,2024-01-26,Standard,West
8381,32,2023-08-27,Standard,East
8382,36,2023-04-29,Budget,North
8383,23,2023-04-25,Standard,East
8384,30,2024-08-29,Budget,North
8385,41,2024-08-09,Standard,South
8386,42,2023-11-17,Standard,North
8387,21,2023-11-15,Standard,South
8388,45,2024-02-02,Budget,East
8389,69,2024-01-09,Premium,South
8390,60,2024-06-16,Premium,South
8391,43,2023-04-20,Budget,North
8392,72,2024-07-05,Premium,West
8393,27,2023-11-20,Budget,East
8394,49,2023-08-13,Standard,West
8395,56,2023-05-31,Premium,East
8396,65,2023-05-30,Standard,North
8397,38,2024-09-05,Standard,East
8398,62,2024-05-29,Standard,North
8399,72,2023-10-08,Premium,West
8400,71,2024-10-08,Standard,South
8401,36,2024-05-21,Premium,West
8402,69,2023-03-02,Standard,East
8403,70,2023-06-06,Premium,South
8404,62,2023-08-19,Premium,North
8405,72,2023-07-03,Premium,West
8406,37,2024-02-06,Premium,South
8407,53,2023-01-23,Standard,West
8408,45,2023-12-12,Standard,West
8409,66,2023-12-23,Budget,West
8410,22,2024-02-05,Budget,East
8411,62,2023-10-17,Standard,South
8412,72,2024-12-18,Premium,West
8413,26,2023-04-10,Standard,East
8414,73,2024-08-17,Budget,North
8415,37,2024-12-27,Standard,West
8416,28,2024-11-01,Premium,South
8417,62,2024-03-28,Standard,West
8418,75,2023-10-26,Standard,South
8419,31,2023-08-03,Budget,South
8420,18,2024-10-28,Standard,East
8421,24,2024-08-12,Budget,South
8422,45,2024-01-21,Standard,South
8423,24,2023-02-27,Standard,East
8424,29,2024-04-30,Budget,North
8425,50,2023-05-01,Standard,East
8426,45,2024-08-30,Standard,South
8427,64,2024-10-04,Premium,West
8428,20,2023-09-08,Budget,North
8429,43,2023-09-04,Budget,West
8430,62,2023-11-06,Standard,South
8431,65,2024-10-30,Budget,West
8432,68,2024-12-09,Premium,North
8433,73,2024-04-19,Standard,West
8434,58,2023-10-09,Premium,West
8435,18,2024-01-12,Premium,North
8436,23,2023-04-30,Standard,North
8437,59,2024-05-15,Budget,South
8438,55,2023-01-24,Premium,West
8439,62,2023-10-08,Premium,North
8440,29,2024-08-30,Standard,West
8441,59,2024-05-10,Standard,West
8442,54,2023-11-02,Budget,South
8443,38,2023-04-12,Standard,North
8444,73,2024-12-31,Standard,South
8445,70,2024-02-20,Budget,North
8446,53,2024-02-08,Premium,West
8447,51,2023-03-07,Premium,North
8448,60,2023-08-01,Premium,North
8449,73,2023-07-05,Standard,South
8450,53,2023-01-06,Budget,West
8451,25,2023-11-18,Budget,North
8452,54,2023-05-12,Premium,South
8453,28,2024-10-30,Budget,North
8454,34,2024-07-29,Premium,North
8455,25,2023-03-28,Premium,East
8456,52,2024-01-08,Standard,South
8457,60,2024-03-09,Standard,North
8458,37,2023-09-12,Standard,North
8459,75,2024-06-15,Standard,East
8460,52,2024-11-05,Budget,West
8461,54,2023-05-24,Standard,West
8462,38,2024-12-12,Standard,East
8463,52,2024-09-12,Premium,South
8464,24,2024-12-05,Premium,North
8465,20,2023-08-31,Budget,South
8466,37,2023-05-26,Standard,South
8467,56,2023-05-18,Standard,South
8468,40,2024-08-28,Premium,East
8469,64,2023-05-12,Premium,West
8470,53,2023-03-18,Premium,East
8471,42,2023-09-24,Standard,South
8472,47,2024-02-14,Premium,North
8473,61,2023-09-18,Standard,West
8474,27,2024-12-12,Standard,South
8475,58,2023-03-14,Standard,East
8476,62,2024-10-10,Standard,South
8477,54,2024-01-17,Premium,South
8478,70,2024-03-05,Standard,South
8479,68,2023-11-20,Standard,West
8480,19,2024-01-24,Standard,South
8481,35,2023-03-21,Budget,North
8482,25,2024-06-28,Standard,West
8483,39,2023-03-09,Budget,North
8484,39,2024-01-07,Standard,East
8485,73,2023-05-30,Standard,South
8486,18,2023-10-08,Budget,North
8487,32,2024-01-22,Budget,West
8488,68,2023-04-18,Premium,North
8489,51,2023-06-29,Premium,East
8490,70,2024-08-25,Premium,West
8491,51,2023-04-08,Standard,East
8492,54,2024-12-18,Standard,East
8493,35,2024-07-18,Budget,North
8494,28,2023-02-19,Standard,East
8495,29,2024-02-03,Standard,East
8496,68,2024-11-25,Premium,West
8497,55,2024-05-03,Budget,South
8498,18,2023-09-23,Budget,South
8499,26,2024-11-04,Budget,South
8500,54,2024-01-23,Standard,East
8501,64,2023-02-24,Standard,East
8502,67,2024-12-25,Standard,South
8503,56,2024-11-25,Standard,West
8504,47,2024-12-24,Budget,South
8505,40,2024-03-25,Budget,West
8506,36,2024-05-29,Budget,East
8507,51,2024-03-14,Standard,South
8508,58,2023-11-09,Premium,North
8509,44,2023-11-09,Standard,East
8510,58,2023-04-03,Budget,North
8511,64,2023-03-20,Premium,South
8512,28,2023-04-06,Budget,North
8513,65,2023-03-28,Standard,East
8514,49,2024-07-21,Standard,North
8515,61,2024-03-10,Budget,South
8516,49,2024-05-06,Standard,North
8517,18,2024-02-20,Standard,South
8518,63,2023-01-08,Premium,West
8519,52,2024-12-20,Standard,East
8520,65,2023-09-08,Premium,North
8521,46,2024-09-13,Standard,South
8522,74,2024-11-21,Budget,South
8523,22,2023-06-29,Budget,East
8524,50,2023-05-17,Premium,East
8525,45,2023-02-22,Standard,West
8526,28,2024-01-24,Budget,East
8527,39,2023-04-26,Premium,South
8528,72,2024-07-06,Premium,North
8529,37,2023-10-25,Premium,West
8530,34,2023-10-28,Standard,South
8531,65,2023-01-03,Premium,West
8532,37,2023-08-11,Budget,North
8533,75,2024-04-19,Standard,West
8534,40,2023-02-28,Standard,North
8535,47,2024-09-22,Standard,East
8536,40,2023-11-02,Standard,North
8537,40,2023-01-06,Standard,South
8538,40,2024-02-16,Budget,North
8539,45,2023-04-14,Budget,West
8540,23,2023-07-22,Budget,South
8541,25,2024-02-25,Budget,West
8542,27,2023-01-08,Budget,East
8543,48,2023-08-20,Budget,West
8544,37,2024-01-19,Premium,East
8545,75,2024-03-14,Premium,South
8546,69,2024-07-03,Standard,East
8547,46,2023-04-22,Standard,West
8548,26,2023-06-15,Standard,East
8549,18,2024-03-20,Standard,East
8550,30,2024-12-27,Budget,North
8551,36,2023-07-14,Budget,North
8552,43,2023-05-17,Budget,West
8553,75,2023-12-06,Premium,North
8554,60,2023-06-14,Standard,South
8555,60,2024-05-05,Standard,East
8556,44,2023-05-02,Premium,West
8557,49,2024-07-17,Premium,South
8558,66,2023-11-29,Premium,West
8559,64,2024-05-28,Standard,West
8560,25,2023-05-15,Budget,North
8561,26,2023-01-22,Standard,South
8562,50,2023-12-19,Standard,North
8563,33,2024-12-01,Standard,North
8564,71,2024-11-25,Standard,East
8565,56,2024-03-15,Standard,North
8566,48,2024-03-20,Standard,East
8567,49,2023-10-16,Standard,North
8568,33,2024-03-15,Standard,South
8569,29,2024-06-07,Standard,South
8570,67,2023-10-15,Premium,North
8571,62,2023-09-27,Standard,South
8572,70,2024-11-13,Budget,West
8573,48,2023-07-23,Standard,North
8574,64,2024-12-18,Standard,South
8575,72,2023-07-13,Standard,South
8576,25,2023-08-23,Budget,South
8577,20,2024-02-15,Budget,East
8578,27,2023-07-16,Budget,West
8579,57,2023-01-19,Standard,South
8580,73,2023-04-04,Standard,North
8581,44,2024-01-25,Standard,East
8582,58,2024-12-17,Standard,South
8583,39,2023-08-16,Premium,West
8584,21,2024-05-05,Budget,West
8585,21,2024-10-21,Budget,East
8586,35,2023-04-23,Premium,East
8587,40,2023-10-15,Standard,West
8588,38,2023-09-10,Standard,North
8589,20,2023-07-06,Standard,North
8590,60,2023-02-23,Budget,East
8591,36,2023-08-06,Standard,West
8592,56,2023-10-14,Premium,North
8593,29,2024-03-17,Budget,East
8594,41,2024-05-18,Standard,East
8595,25,2023-11-08,Premium,North
8596,18,2024-11-16,Budget,South
8597,41,2023-12-06,Standard,East
8598,51,2024-08-26,Premium,East
8599,59,2023-09-01,Premium,East
8600,55,2023-08-04,Standard,West
8601,74,2023-03-31,Premium,North
8602,58,2023-05-14,Budget,North
8603,55,2023-02-12,Standard,South
8604,63,2023-07-17,Budget,West
8605,22,2023-04-12,Standard,East
8606,64,2023-11-05,Budget,West
8607,52,2023-07-26,Premium,South
8608,26,2023-02-14,Standard,South
8609,53,2024-03-04,Premium,East
8610,40,2024-07-27,Premium,East
8611,58,2024-04-04,Standard,North
8612,22,2024-03-22,Standard,West
8613,51,2024-03-05,Standard,North
8614,56,2023-06-20,Standard,East
8615,26,2024-12-14,Standard,East
8616,54,2023-02-16,Standard,North
8617,30,2024-12-11,Standard,West
8618,61,2024-05-21,Budget,North
8619,46,2023-06-19,Budget,West
8620,67,2024-07-29,Standard,West
8621,56,2024-02-15,Standard,East
8622,29,2023-07-31,Standard,North
8623,54,2023-06-13,Standard,South
8624,62,2024-08-29,Standard,North
8625,47,2024-06-09,Standard,East
8626,72,2023-11-07,Premium,South
8627,63,2023-10-31,Premium,East
8628,25,2024-07-19,Standard,South
8629,20,2023-08-18,Budget,South
8630,20,2023-10-26,Standard,South
8631,26,2023-10-12,Standard,East
8632,59,2023-02-22,Standard,South
8633,52,2023-08-04,Standard,North
8634,59,2023-01-02,Premium,East
8635,56,2024-10-09,Standard,East
8636,23,2023-11-29,Standard,East
8637,44,2023-05-17,Budget,East
8638,21,2023-11-29,Standard,North
8639,32,2023-12-31,Budget,East
8640,34,2023-06-30,Standard,North
8641,60,2024-07-04,Standard,North
8642,42,2024-12-05,Premium,East
8643,58,2024-10-03,Standard,South
8644,32,2024-03-28,Standard,East
8645,31,2023-10-03,Premium,West
8646,46,2023-06-09,Standard,South
8647,41,2024-03-20,Budget,South
8648,23,2024-05-05,Budget,West
8649,47,2023-07-05,Standard,South
8650,30,2023-06-30,Premium,West
8651,59,2023-07-04,Premium,East
8652,37,2023-01-22,Premium,South
8653,70,2023-07-01,Standard,West
8654,56,2024-12-04,Budget,South
8655,27,2023-03-13,Budget,North
8656,33,2024-03-12,Premium,West
8657,43,2024-10-22,Standard,North
8658,26,2024-06-23,Budget,North
8659,24,2024-09-09,Standard,West
8660,19,2024-01-29,Budget,North
8661,66,2023-01-14,Standard,North
8662,33,2023-05-16,Standard,North
8663,27,2023-10-02,Standard,North
8664,68,2023-01-10,Premium,North
8665,65,2024-07-09,Premium,East
8666,23,2024-12-25,Standard,South
8667,48,2023-05-23,Standard,West
8668,37,2023-06-17,Standard,East
8669,27,2024-05-05,Budget,South
8670,52,2023-02-27,Premium,East
8671,52,2024-10-04,Standard,North
8672,70,2023-01-22,Premium,North
8673,52,2023-04-16,Premium,East
8674,50,2023-04-16,Budget,West
8675,18,2023-05-26,Premium,South
8676,32,2023-01-25,Standard,West
8677,27,2024-01-30,Standard,East
8678,36,2024-11-02,Budget,South
8679,42,2024-12-01,Standard,North
8680,28,2024-05-18,Standard,North
8681,24,2023-08-18,Budget,East
8682,22,2024-01-01,Budget,East
8683,41,2023-05-02,Budget,North
8684,56,2023-02-14,Premium,South
8685,45,2023-07-02,Budget,East
8686,29,2024-09-06,Budget,West
8687,75,2023-06-03,Budget,East
8688,70,2024-10-01,Standard,East
8689,74,2023-12-23,Standard,North
8690,49,2023-10-05,Standard,East
8691,69,2023-09-29,Standard,North
8692,73,2023-01-03,Standard,South
8693,27,2024-11-02,Budget,East
8694,42,2023-06-01,Standard,West
8695,70,2024-05-04,Standard,North
8696,54,2023-04-26,Standard,West
8697,27,2023-10-13,Standard,North
8698,26,2023-11-27,Budget,South
8699,40,2024-01-30,Standard,East
8700,45,2024-05-21,Budget,West
8701,44,2024-12-11,Standard,East
8702,69,2023-05-22,Premium,South
8703,44,2024-01-28,Budget,West
8704,52,2024-07-05,Standard,West
8705,52,2024-06-29,Budget,South
8706,23,2024-01-29,Standard,West
8707,54,2024-06-23,Standard,South
8708,23,2024-12-20,Standard,South
8709,18,2024-01-06,Budget,South
8710,41,2023-01-18,Standard,West
8711,25,2023-05-17,Premium,North
8712,41,2023-12-24,Standard,South
8713,47,2023-10-29,Premium,South
8714,44,2024-07-18,Budget,South
8715,70,2023-08-04,Budget,South
8716,65,2023-02-27,Premium,South
8717,62,2023-05-01,Standard,South
8718,64,2024-01-22,Standard,North
8719,45,2024-12-13,Standard,East
8720,62,2023-02-25,Standard,North
8721,55,2024-11-09,Budget,North
8722,71,2024-05-03,Standard,South
8723,27,2023-01-31,Budget,East
8724,23,2023-05-25,Standard,South
8725,18,2023-03-20,Budget,West
8726,66,2023-06-03,Premium,South
8727,65,2024-04-26,Standard,South
8728,62,2024-06-24,Standard,East
8729,44,2024-04-26,Standard,East
8730,68,2024-03-30,Premium,North
8731,25,2023-10-21,Budget,South
8732,74,2023-03-03,Premium,North
8733,66,2024-09-10,Standard,South
8734,28,2024-05-30,Standard,North
8735,71,2024-02-10,Standard,West
8736,74,2024-11-27,Standard,West
8737,63,2024-07-21,Standard,East
8738,50,2024-08-08,Premium,East
8739,32,2024-12-27,Premium,West
8740,35,2023-06-10,Standard,North
8741,42,2024-06-18,Budget,South
8742,43,2023-08-05,Budget,North
8743,43,2023-08-13,Premium,South
8744,56,2024-07-26,Standard,North
8745,47,2024-12-10,Premium,West
8746,59,2023-11-17,Premium,West
8747,28,2024-01-25,Budget,North
8748,59,2024-01-16,Standard,West
8749,35,2023-07-19,Premium,North
8750,22,2023-04-17,Standard,East
8751,67,2024-09-09,Premium,East
8752,33,2023-01-29,Budget,East
8753,52,2023-06-16,Budget,North
8754,31,2023-03-08,Premium,North
8755,30,2023-11-13,Standard,South
8756,20,2024-10-15,Budget,South
8757,23,2023-10-03,Budget,North
8758,68,2024-07-31,Standard,West
8759,21,2023-02-16,Premium,East
8760,37,2023-04-06,Premium,North
8761,66,2024-01-01,Standard,East
8762,50,2024-02-12,Standard,South
8763,66,2023-11-19,Premium,West
8764,26,2023-12-31,Budget,North
8765,44,2023-12-06,Premium,North
8766,69,2024-05-29,Budget,South
8767,55,2023-01-25,Premium,West
8768,55,2024-05-03,Premium,North
8769,28,2023-10-25,Budget,South
8770,47,2024-11-29,Standard,North
8771,23,2024-10-02,Budget,South
8772,69,2023-08-09,Standard,South
8773,50,2023-06-14,Standard,East
8774,68,2024-04-03,Standard,South
8775,36,2023-12-14,Standard,East
8776,72,2024-09-30,Budget,West
8777,75,2023-02-10,Premium,West
8778,31,2023-09-02,Standard,North
8779,54,2023-06-06,Premium,West
8780,69,2023-04-10,Premium,North
8781,67,2023-05-27,Standard,East
8782,73,2024-07-14,Budget,North
8783,24,2024-05-25,Standard,West
8784,28,2023-11-18,Standard,East
8785,22,2023-06-15,Budget,East
8786,41,2024-08-13,Budget,East
8787,22,2023-04-02,Premium,South
8788,67,2024-12-28,Standard,West
8789,48,2023-09-22,Standard,East
8790,59,2024-03-28,Budget,South
8791,54,2023-05-07,Premium,West
8792,41,2023-02-10,Standard,East
8793,44,2024-02-15,Budget,South
8794,41,2024-03-27,Premium,East
8795,23,2024-01-18,Standard,West
8796,46,2024-06-02,Standard,East
8797,20,2024-11-29,Standard,North
8798,62,2023-09-08,Premium,North
8799,72,2023-06-08,Standard,North
8800,42,2023-10-25,Premium,South
8801,43,2024-08-06,Standard,North
8802,42,2023-08-17,Budget,West
8803,23,2024-11-16,Budget,East
8804,47,2024-04-22,Premium,West
8805,23,2023-04-22,Standard,South
8806,43,2023-04-21,Standard,West
8807,43,2023-07-24,Standard,East
8808,38,2023-03-08,Standard,East
8809,49,2024-09-10,Standard,South
8810,65,2024-12-20,Premium,West
8811,35,2023-04-28,Premium,West
8812,52,2023-02-09,Premium,South
8813,27,2024-04-26,Budget,South
8814,54,2023-11-24,Premium,North
8815,67,2024-09-07,Standard,West
8816,69,2023-03-05,Premium,East
8817,48,2024-03-16,Budget,South
8818,31,2023-02-25,Budget,North
8819,45,2024-12-01,Standard,East
8820,58,2023-09-16,Premium,South
8821,27,2023-03-27,Standard,North
8822,43,2023-10-08,Standard,North
8823,73,2023-11-02,Standard,West
8824,51,2024-03-05,Budget,South
8825,75,2024-11-16,Standard,East
8826,71,2023-07-08,Standard,North
8827,75,2023-04-05,Premium,West
8828,66,2023-12-17,Premium,East
8829,30,2023-06-18,Standard,East
8830,48,2024-03-05,Standard,West
8831,62,2024-07-02,Standard,South
8832,45,2024-12-14,Standard,East
8833,54,2024-12-10,Premium,West
8834,53,2023-01-11,Budget,South
8835,64,2023-03-21,Premium,South
8836,60,2023-11-28,Budget,East
8837,27,2023-01-15,Budget,West
8838,49,2023-06-01,Budget,East
8839,68,2023-04-27,Standard,West
8840,51,2023-09-27,Standard,North
8841,71,2024-04-06,Budget,South
8842,46,2024-10-11,Standard,North
8843,31,2023-02-07,Standard,South
8844,62,2024-03-06,Standard,South
8845,42,2024-09-07,Standard,South
8846,31,2023-12-23,Standard,South
8847,54,2024-11-26,Standard,North
8848,70,2024-01-15,Standard,East
8849,37,2023-01-17,Budget,East
8850,70,2024-05-29,Standard,North
8851,49,2024-12-17,Budget,West
8852,44,2024-02-28,Standard,East
8853,71,2023-12-27,Standard,West
8854,66,2024-06-19,Standard,East
8855,29,2023-04-27,Budget,West
8856,41,2024-03-14,Premium,South
8857,56,2024-07-20,Budget,South
8858,45,2024-07-09,Premium,West
8859,72,2023-10-19,Standard,West
8860,36,2024-10-11,Budget,North
8861,69,2023-03-31,Premium,North
8862,59,2023-04-02,Premium,North
8863,44,2024-09-23,Budget,North
8864,65,2024-05-23,Standard,North
8865,46,2024-10-10,Budget,North
8866,36,2024-11-14,Premium,West
8867,32,2023-08-05,Premium,West
8868,42,2024-07-18,Budget,North
8869,72,2023-07-20,Standard,West
8870,40,2023-05-08,Budget,West
8871,70,2024-02-27,Standard,West
8872,41,2023-01-08,Standard,South
8873,36,2024-06-03,Standard,East
8874,34,2024-11-05,Standard,East
8875,61,2024-02-29,Standard,South
8876,75,2023-01-05,Standard,West
8877,18,2023-02-03,Standard,North
8878,68,2023-06-07,Premium,East
8879,70,2024-06-15,Budget,East
